shipment_id,customer_id,origin,destination,weight,volume,carrier,mode,status,arrival_date,departure_date,delivered_date
4040347,16779,PA,ANU,92096,1819974,FEDEX,sea,delivered,2025-03-14,2025-03-17,2025-04-01
4040348,27400,OR,FSXM,26760,1296345,UPS,sea,received,2025-03-19,,
4040349,30871,KY,GRD,67086,333771,DHL,sea,received,2025-01-06,,
4040350,31849,NY,GUY,62056,1948848,FEDEX,sea,intransit,2025-01-30,2025-02-03,
4040351,12244,KS,DOM,21022,168717,AMAZON,sea,delivered,2025-01-11,2025-03-07,2025-03-27
4040352,15699,MD,ANU,69931,499042,FEDEX,sea,received,2025-02-19,,
4040353,11854,AK,DOM,80792,1111861,UPS,air,delivered,2025-01-25,2025-03-28,2025-04-04
4040354,16285,KY,ANU,63125,1763593,DHL,sea,intransit,2025-01-27,2025-03-06,
4040355,20275,HI,FSXM,72410,1633332,USPS,sea,intransit,2025-03-17,2025-03-22,
4040356,31563,CT,SXM,88210,1703370,USPS,air,received,2025-03-25,,
4040357,27112,OK,FSXM,69329,366740,AMAZON,sea,received,2025-02-06,,
4040358,29633,MO,SXM,62077,1412733,USPS,air,intransit,2025-02-08,2025-03-16,
4040359,24876,ME,GUY,84785,1032422,UPS,air,received,2025-01-24,,
4040360,20981,MN,SXM,50377,350340,USPS,air,delivered,2025-01-12,2025-03-04,2025-03-22
4040361,21719,KY,SLU,78569,601738,AMAZON,sea,intransit,2025-03-28,,
4040362,32727,AR,FSXM,23985,563265,FEDEX,air,received,2025-01-26,,
4040363,29780,TN,GUY,67659,470513,DHL,air,intransit,2025-03-26,2025-03-27,
4040364,27586,PA,SVG,55902,211138,FEDEX,air,delivered,2025-01-24,2025-03-19,2025-03-22
4040365,22246,GA,BIM,84820,26791,USPS,air,intransit,2025-02-06,2025-02-27,
4040366,25827,SD,SLU,72916,344758,DHL,sea,intransit,2025-03-14,2025-03-19,
4040367,11484,KS,GRD,67861,1775730,DHL,sea,delivered,2025-03-25,2025-03-27,2025-03-30
4040368,17115,AR,BIM,38413,1934830,FEDEX,air,received,2025-03-07,,
4040369,20231,NM,SKN,96234,1355045,USPS,air,delivered,2025-03-20,2025-03-24,2025-04-02
4040370,19596,DE,GRD,37567,578961,FEDEX,sea,intransit,2025-03-03,2025-03-26,
4040371,27295,CO,DOM,12667,702826,FEDEX,air,delivered,2025-01-23,2025-02-08,2025-03-15
4040372,23926,PA,SKN,38222,1863814,AMAZON,air,received,2025-03-09,,
4040373,13022,TX,SKN,79339,1581155,USPS,air,received,2025-02-23,,
4040374,33281,FL,FSXM,74229,1787241,UPS,sea,delivered,2025-03-24,2025-03-27,2025-04-03
4040375,11089,SC,GRD,92564,424442,DHL,sea,delivered,2025-02-17,2025-03-28,2025-04-01
4040376,22285,FL,SXM,82906,1026915,UPS,sea,delivered,2025-02-18,2025-03-25,2025-04-01
4040377,21487,UT,SXM,6421,166001,DHL,sea,received,2025-04-02,,
4040378,12287,NV,SLU,97793,1258467,UPS,sea,delivered,2025-02-20,2025-03-11,2025-04-03
4040379,22332,WV,ANU,95504,1284316,AMAZON,air,intransit,2025-02-27,2025-03-17,
4040380,15194,NV,FSXM,68204,1912392,AMAZON,sea,delivered,2025-01-11,2025-01-19,2025-01-27
4040381,25310,MA,BIM,53109,682005,FEDEX,air,delivered,2025-01-08,2025-02-10,2025-03-01
4040382,24062,OR,GUY,84267,292336,UPS,air,received,2025-01-24,,
4040383,22744,NC,SVG,51842,1226555,UPS,sea,received,2025-02-13,,
4040384,22122,AL,BIM,82380,1667654,AMAZON,air,received,2025-04-03,,
4040385,19335,HI,FSXM,44046,1694097,UPS,air,received,2025-02-04,,
4040386,22856,VA,GUY,53829,1240447,UPS,air,received,2025-04-01,,
4040387,18998,CT,SLU,8787,145550,DHL,air,delivered,2025-03-12,2025-03-26,2025-04-03
4040388,16486,NV,ANU,75076,145144,AMAZON,sea,received,2025-03-22,,
4040389,32038,AL,GUY,37104,1626641,UPS,air,delivered,2025-02-19,2025-03-25,2025-03-30
4040390,26426,DE,GUY,49549,1428811,USPS,air,delivered,2025-01-30,2025-03-17,2025-03-19
4040391,30879,KS,FSXM,58179,754678,USPS,air,delivered,2025-03-25,2025-03-26,2025-04-03
4040392,20339,TX,ANU,35607,120305,DHL,sea,received,2025-03-22,,
4040393,11927,NJ,FSXM,10765,324237,FEDEX,sea,intransit,2025-03-09,2025-03-26,
4040394,11574,MS,ANU,83072,1011444,USPS,air,received,2025-01-13,,
4040395,13571,MD,FSXM,99360,1692204,DHL,air,intransit,2025-02-08,2025-02-11,
4040396,27545,UT,GRD,94658,1279105,DHL,sea,received,2025-02-02,,
4040397,34366,UT,BIM,14879,1426974,FEDEX,air,received,2025-01-25,,
4040398,11000,NY,BIM,94679,232241,AMAZON,sea,intransit,2025-03-04,2025-03-16,
4040399,11667,NC,GUY,19292,1631915,UPS,sea,intransit,2025-02-21,2025-03-11,
4040400,19376,SC,BIM,60272,1594647,DHL,sea,delivered,2025-03-15,2025-03-20,2025-04-03
4040401,10228,IN,SLU,99415,1757520,FEDEX,air,delivered,2025-02-14,2025-03-20,2025-03-29
4040402,25531,WI,SLU,69003,1046347,AMAZON,sea,intransit,2025-02-26,2025-03-16,
4040403,24640,ND,ANU,64109,1225109,AMAZON,sea,received,2025-01-15,,
4040404,28315,MT,FSXM,87638,12651,UPS,sea,delivered,2025-01-29,2025-02-07,2025-03-12
4040405,16509,KS,SXM,75439,1986868,AMAZON,air,received,2025-01-11,,
4040406,16700,VA,SKN,68093,1808691,AMAZON,air,received,2025-02-12,,
4040407,20525,MI,ANU,50807,1058446,AMAZON,air,delivered,2025-03-24,2025-03-27,2025-04-01
4040408,30826,OH,SVG,7720,806273,UPS,sea,received,2025-01-22,,
4040409,31952,VA,BIM,54168,630722,USPS,air,delivered,2025-03-15,2025-03-23,2025-03-26
4040410,21020,TX,GRD,9778,1228319,AMAZON,sea,intransit,2025-03-21,2025-03-23,
4040411,23592,WV,GRD,34265,528889,DHL,sea,received,2025-03-04,,
4040412,16244,AZ,ANU,65624,122011,FEDEX,sea,delivered,2025-01-24,2025-02-20,2025-03-18
4040413,27010,WA,SVG,86976,633049,USPS,air,intransit,2025-01-05,2025-01-22,
4040414,18436,KS,GRD,64603,1180743,FEDEX,sea,intransit,2025-02-18,2025-02-27,
4040415,22840,TN,SXM,63950,1614728,DHL,sea,received,2025-03-31,,
4040416,34534,MS,SKN,48399,1377966,UPS,air,intransit,2025-02-05,2025-03-16,
4040417,31934,MO,SKN,38850,332775,DHL,air,received,2025-03-08,,
4040418,24153,VT,DOM,98427,1592401,UPS,sea,intransit,2025-03-06,2025-03-13,
4040419,33976,SD,BIM,62031,1500755,USPS,air,intransit,2025-01-30,2025-02-14,
4040420,23404,AK,SVG,62291,1430026,UPS,air,received,2025-04-03,,
4040421,28246,KY,DOM,31185,1499644,UPS,air,received,2025-03-11,,
4040422,21364,NE,FSXM,38034,692034,USPS,air,delivered,2025-01-19,2025-01-28,2025-03-02
4040423,15219,NV,GRD,27701,728204,USPS,air,intransit,2025-03-19,2025-03-21,
4040424,31190,SD,GUY,51322,282098,AMAZON,sea,received,2025-03-01,,
4040425,26773,NC,GUY,8576,1951592,UPS,sea,received,2025-03-08,,
4040426,23886,TN,DOM,83925,752074,AMAZON,sea,received,2025-02-20,,
4040427,19458,NM,BIM,9718,259435,DHL,air,intransit,2025-01-27,2025-03-26,
4040428,15900,PA,SXM,6566,68646,AMAZON,air,intransit,2025-03-27,,
4040429,17255,AL,SLU,93599,648846,FEDEX,sea,received,2025-03-21,,
4040430,17789,OH,BIM,25096,359712,AMAZON,air,intransit,2025-02-09,2025-03-17,
4040431,28560,AL,BIM,91987,1749831,FEDEX,sea,intransit,2025-03-02,2025-03-25,
4040432,30161,CO,FSXM,44515,1649904,AMAZON,sea,delivered,2025-02-12,2025-02-22,2025-03-27
4040433,13105,CT,DOM,59909,1807845,USPS,sea,received,2025-04-01,,
4040434,17364,DE,FSXM,51853,372516,UPS,sea,delivered,2025-03-09,2025-03-13,2025-03-23
4040435,11199,GA,DOM,34871,402431,USPS,sea,intransit,2025-03-17,2025-03-20,
4040436,28862,IN,SXM,13956,735943,FEDEX,sea,intransit,2025-03-31,,
4040437,28235,WI,FSXM,69410,1057496,FEDEX,sea,intransit,2025-02-28,2025-03-08,
4040438,23514,WA,SVG,61478,374080,AMAZON,sea,intransit,2025-03-26,2025-03-28,
4040439,11983,AK,SKN,36641,1362459,AMAZON,air,received,2025-02-07,,
4040440,20709,IL,BIM,28525,1791292,USPS,sea,delivered,2025-02-23,2025-03-03,2025-03-15
4040441,21501,OK,DOM,51249,679272,USPS,sea,intransit,2025-03-26,2025-03-27,
4040442,20661,VA,SLU,33357,31447,DHL,air,received,2025-01-03,,
4040443,33481,AR,ANU,71277,1180312,AMAZON,air,received,2025-01-04,,
4040444,19945,SC,SXM,36466,1198374,FEDEX,air,received,2025-02-01,,
4040445,25237,ME,GRD,26753,796828,UPS,sea,intransit,2025-03-14,2025-03-20,
4040446,14497,IA,GRD,63251,1392763,FEDEX,air,received,2025-03-08,,
4040447,34100,IA,SLU,68622,497951,UPS,sea,delivered,2025-01-29,2025-03-15,2025-04-02
4040448,27651,RI,GRD,5532,447896,DHL,air,delivered,2025-02-01,2025-03-13,2025-03-28
4040449,11538,AL,FSXM,6164,1963994,FEDEX,air,received,2025-01-24,,
4040450,28404,IA,GRD,26860,1801810,UPS,sea,intransit,2025-01-19,2025-01-22,
4040451,27857,CA,GRD,32663,1240038,UPS,sea,received,2025-01-02,,
4040452,23186,NV,SVG,6539,928215,AMAZON,sea,delivered,2025-01-07,2025-02-22,2025-02-27
4040453,23752,MS,GUY,10523,589072,FEDEX,sea,received,2025-02-23,,
4040454,26325,IL,SLU,63987,1106476,DHL,air,delivered,2025-01-23,2025-03-25,2025-04-04
4040455,12695,AK,BIM,92254,1661234,UPS,air,received,2025-02-01,,
4040456,24498,KS,DOM,54127,1190617,AMAZON,air,intransit,2025-03-01,2025-03-19,
4040457,30212,VA,SVG,22240,773115,UPS,air,delivered,2025-03-17,2025-03-21,2025-03-25
4040458,17224,VA,SVG,7316,1556616,USPS,air,delivered,2025-03-02,2025-03-24,2025-03-25
4040459,10606,DE,SXM,57235,39497,AMAZON,air,delivered,2025-02-23,2025-03-05,2025-03-11
4040460,31785,NY,GUY,98333,105900,DHL,air,delivered,2025-01-07,2025-02-16,2025-03-22
4040461,28640,LA,SVG,75238,1911312,AMAZON,sea,delivered,2025-03-03,2025-03-08,2025-03-25
4040462,24213,IL,SLU,42221,841801,USPS,air,intransit,2025-01-27,2025-03-20,
4040463,24882,OK,BIM,33263,1858864,FEDEX,air,delivered,2025-01-02,2025-02-26,2025-03-24
4040464,22665,WY,GUY,86806,1464382,AMAZON,sea,received,2025-02-07,,
4040465,22972,DE,SXM,45871,542224,AMAZON,air,received,2025-03-16,,
4040466,16751,OH,ANU,80821,1186757,UPS,air,received,2025-01-28,,
4040467,22295,ID,GUY,27965,121180,USPS,sea,received,2025-02-01,,
4040468,22096,NE,SLU,40368,1238623,AMAZON,sea,intransit,2025-03-14,2025-03-25,
4040469,24711,MD,FSXM,43611,1809368,UPS,sea,delivered,2025-01-03,2025-01-16,2025-02-27
4040470,12956,KS,SKN,52187,1336708,DHL,sea,intransit,2025-01-12,2025-03-28,
4040471,16831,ME,SVG,85633,1841629,AMAZON,air,received,2025-03-28,,
4040472,34915,HI,SXM,73509,957626,AMAZON,sea,intransit,2025-02-24,2025-03-19,
4040473,17948,NM,DOM,90486,734293,FEDEX,sea,delivered,2025-01-14,2025-02-20,2025-03-18
4040474,16754,OK,GRD,28499,1965737,FEDEX,air,delivered,2025-02-05,2025-02-08,2025-03-12
4040475,14948,TN,SLU,60807,1529920,DHL,sea,delivered,2025-03-23,2025-03-25,2025-03-31
4040476,27120,PA,SVG,22925,10491,AMAZON,air,received,2025-03-13,,
4040477,22722,KS,SVG,56421,1428323,DHL,sea,received,2025-01-05,,
4040478,20070,WY,SXM,89554,677486,USPS,air,intransit,2025-02-04,2025-03-17,
4040479,30278,ME,FSXM,39335,405952,AMAZON,air,received,2025-02-12,,
4040480,34846,TX,BIM,91626,971478,FEDEX,air,received,2025-03-17,,
4040481,22971,WV,FSXM,37048,1360445,AMAZON,sea,delivered,2025-01-24,2025-03-20,2025-04-02
4040482,33965,NJ,GUY,44666,67189,FEDEX,air,delivered,2025-02-26,2025-03-05,2025-03-26
4040483,24870,CO,GRD,98777,629897,USPS,sea,intransit,2025-03-12,2025-03-27,
4040484,22613,DE,BIM,70614,74704,USPS,air,intransit,2025-02-27,2025-03-08,
4040485,17814,WI,BIM,6915,1881195,USPS,sea,received,2025-03-17,,
4040486,34786,MO,GRD,60291,1223819,FEDEX,air,received,2025-03-12,,
4040487,11195,OR,GRD,56663,77753,USPS,air,intransit,2025-01-28,2025-03-12,
4040488,20362,LA,FSXM,75738,81547,USPS,air,received,2025-03-25,,
4040489,13498,SD,FSXM,28565,1320346,AMAZON,sea,delivered,2025-03-05,2025-03-28,2025-04-02
4040490,33408,DE,SKN,98555,1326397,DHL,air,intransit,2025-03-06,2025-03-22,
4040491,12898,AK,DOM,96581,1460734,DHL,sea,intransit,2025-03-30,,
4040492,26211,TX,SVG,86646,1325420,AMAZON,sea,received,2025-01-30,,
4040493,21854,DE,BIM,79742,389385,USPS,air,intransit,2025-03-26,2025-03-28,
4040494,24837,MO,GUY,60227,1591323,DHL,sea,received,2025-01-04,,
4040495,25428,MN,FSXM,74150,1529338,AMAZON,air,intransit,2025-01-16,2025-02-06,
4040496,27453,VA,DOM,48009,517616,FEDEX,sea,delivered,2025-04-04,,
4040497,14644,ND,ANU,7414,1514877,USPS,sea,received,2025-03-14,,
4040498,12620,WV,SLU,30092,612083,USPS,sea,received,2025-02-24,,
4040499,31816,NV,GRD,64455,848870,UPS,air,received,2025-03-10,,
4040500,22161,AR,GUY,54591,1350509,AMAZON,sea,intransit,2025-02-01,2025-02-21,
4040501,10293,NH,SKN,81326,1017905,DHL,sea,intransit,2025-02-08,2025-02-17,
4040502,14565,WA,FSXM,95246,59409,AMAZON,sea,received,2025-01-21,,
4040503,26584,KY,SLU,56877,1427999,USPS,air,intransit,2025-01-05,2025-01-27,
4040504,24485,KY,ANU,25994,358891,DHL,sea,received,2025-03-14,,
4040505,31447,NV,DOM,52973,1493455,DHL,sea,delivered,2025-01-12,2025-02-15,2025-03-10
4040506,10532,AZ,SVG,61613,1040198,UPS,air,received,2025-02-06,,
4040507,27090,RI,GRD,67890,1331695,USPS,air,delivered,2025-03-12,2025-03-26,2025-04-03
4040508,33167,IA,GRD,58917,172401,DHL,air,delivered,2025-01-20,2025-02-08,2025-02-13
4040509,11191,AR,SLU,25747,1449522,AMAZON,air,received,2025-01-13,,
4040510,20295,MA,GUY,10873,1110394,UPS,air,intransit,2025-03-31,,
4040511,19276,NJ,FSXM,7953,147882,UPS,air,received,2025-01-25,,
4040512,33163,LA,GRD,44876,1847526,UPS,air,delivered,2025-01-20,2025-02-28,2025-03-08
4040513,32410,SC,BIM,83918,1047580,FEDEX,sea,intransit,2025-02-02,2025-02-18,
4040514,21964,CO,FSXM,26161,1742210,DHL,air,received,2025-03-14,,
4040515,29659,NH,ANU,95858,1488261,UPS,air,intransit,2025-03-25,2025-03-27,
4040516,27887,OK,ANU,37776,1117612,USPS,sea,intransit,2025-01-11,2025-03-07,
4040517,20657,SD,BIM,31067,1513565,DHL,air,received,2025-01-07,,
4040518,34872,TN,BIM,81224,1115474,UPS,air,received,2025-01-23,,
4040519,33338,MN,SXM,8229,554722,FEDEX,sea,delivered,2025-02-11,2025-03-24,2025-03-30
4040520,11943,MD,SXM,98744,1470411,AMAZON,sea,delivered,2025-02-20,2025-03-10,2025-03-13
4040521,32640,LA,SKN,20896,741973,AMAZON,air,intransit,2025-03-06,2025-03-18,
4040522,17954,VA,BIM,23569,1320525,AMAZON,air,received,2025-02-01,,
4040523,20525,MO,BIM,32104,975581,FEDEX,sea,delivered,2025-03-02,2025-03-25,2025-03-26
4040524,32436,IL,SXM,78622,1481341,FEDEX,air,intransit,2025-01-25,2025-02-08,
4040525,17095,GA,SVG,44775,600188,UPS,sea,delivered,2025-01-06,2025-03-03,2025-03-22
4040526,15403,DE,FSXM,61594,1165697,AMAZON,air,delivered,2025-01-06,2025-02-18,2025-02-26
4040527,26393,WA,GRD,76771,122950,UPS,air,received,2025-03-22,,
4040528,14954,FL,FSXM,46070,1976647,USPS,air,intransit,2025-02-28,2025-03-10,
4040529,29475,KY,ANU,11872,1636992,DHL,air,delivered,2025-03-15,2025-03-18,2025-03-19
4040530,15484,OR,GUY,96141,620922,UPS,air,intransit,2025-02-12,2025-02-21,
4040531,27369,MD,SKN,8706,1702102,AMAZON,air,intransit,2025-03-27,,
4040532,33645,MT,ANU,23695,814940,USPS,sea,delivered,2025-02-18,2025-03-24,2025-04-03
4040533,25829,NV,ANU,19557,1000116,USPS,sea,intransit,2025-01-22,2025-03-22,
4040534,34972,AL,DOM,27817,1437620,DHL,air,delivered,2025-01-07,2025-02-02,2025-03-17
4040535,18215,MT,ANU,74760,1507849,UPS,sea,intransit,2025-01-04,2025-02-05,
4040536,16019,MO,BIM,94184,585998,FEDEX,air,received,2025-02-07,,
4040537,29568,UT,ANU,48018,1032842,FEDEX,air,received,2025-01-07,,
4040538,17937,SC,GRD,88366,197293,DHL,sea,intransit,2025-01-22,2025-02-25,
4040539,30726,DE,GRD,49965,1002570,DHL,sea,delivered,2025-03-26,2025-03-28,2025-04-01
4040540,10167,PA,GRD,32101,558283,AMAZON,sea,delivered,2025-03-06,2025-03-14,2025-04-04
4040541,28472,AL,ANU,28175,1613993,DHL,air,delivered,2025-02-12,2025-03-19,2025-03-28
4040542,18528,ND,BIM,71641,148034,FEDEX,air,delivered,2025-01-26,2025-03-21,2025-03-31
4040543,23663,OR,GRD,6898,1476782,USPS,air,delivered,2025-02-16,2025-03-07,2025-03-15
4040544,28185,MO,SLU,33067,444262,DHL,air,delivered,2025-02-14,2025-03-23,2025-03-29
4040545,28286,WY,SKN,51070,1481909,USPS,air,received,2025-04-01,,
4040546,22127,IN,SVG,22552,1120384,FEDEX,sea,received,2025-01-15,,
4040547,25421,IL,GUY,34395,1562120,DHL,air,delivered,2025-04-04,,
4040548,33662,IA,DOM,82828,239765,AMAZON,air,intransit,2025-01-05,2025-02-19,
4040549,14512,IA,ANU,14639,1824690,USPS,air,received,2025-01-22,,
4040550,31480,MA,FSXM,26825,1530253,USPS,air,delivered,2025-02-26,2025-03-16,2025-03-24
4040551,32738,OR,SKN,71465,1614407,DHL,sea,intransit,2025-02-08,2025-03-21,
4040552,20923,IA,SKN,35637,1090789,FEDEX,air,delivered,2025-01-25,2025-02-14,2025-03-01
4040553,24054,MO,ANU,55710,1757988,DHL,sea,delivered,2025-02-22,2025-03-28,2025-04-01
4040554,21594,MO,ANU,45128,1242666,DHL,sea,received,2025-04-01,,
4040555,18668,AZ,SLU,65852,1844399,AMAZON,sea,intransit,2025-01-29,2025-02-08,
4040556,20685,DE,SXM,62682,800465,DHL,air,received,2025-02-25,,
4040557,23180,WY,GUY,29646,1650773,FEDEX,sea,received,2025-02-16,,
4040558,25439,AK,GRD,47562,731564,USPS,sea,delivered,2025-02-27,2025-03-12,2025-03-14
4040559,21579,MN,SLU,84650,1389730,DHL,sea,delivered,2025-03-05,2025-03-26,2025-03-31
4040560,14269,AK,ANU,8748,1261656,FEDEX,air,delivered,2025-01-21,2025-03-15,2025-03-29
4040561,20691,MS,SXM,46736,1905378,FEDEX,sea,delivered,2025-01-23,2025-02-12,2025-02-19
4040562,19963,SC,GRD,16515,971178,FEDEX,sea,intransit,2025-02-22,2025-03-16,
4040563,19873,ME,FSXM,30241,850095,USPS,air,delivered,2025-01-07,2025-02-19,2025-04-01
4040564,10036,CO,GUY,24696,523002,DHL,air,received,2025-03-27,,
4040565,22215,PA,SKN,34485,684475,FEDEX,air,intransit,2025-03-11,2025-03-12,
4040566,16541,ND,SXM,62447,1229037,DHL,air,received,2025-04-02,,
4040567,19513,HI,BIM,45715,1113904,USPS,sea,received,2025-01-13,,
4040568,34355,TX,SVG,38248,1342620,UPS,sea,received,2025-02-22,,
4040569,33279,MS,BIM,94897,1864909,FEDEX,air,delivered,2025-03-29,,
4040570,31016,WV,FSXM,20148,1381317,DHL,sea,intransit,2025-01-09,2025-01-23,
4040571,25771,RI,SKN,59723,1701954,DHL,sea,intransit,2025-03-10,2025-03-12,
4040572,20665,OK,BIM,65879,513553,FEDEX,sea,intransit,2025-02-16,2025-02-24,
4040573,24215,DE,GUY,56188,878884,DHL,air,received,2025-03-12,,
4040574,26893,NY,GRD,44854,1069259,AMAZON,sea,intransit,2025-03-03,2025-03-04,
4040575,20431,OR,SVG,61807,57271,UPS,air,received,2025-02-15,,
4040576,29411,OK,BIM,25428,533814,UPS,sea,delivered,2025-02-05,2025-03-22,2025-03-24
4040577,22901,NV,GUY,23474,957342,USPS,air,intransit,2025-01-11,2025-02-22,
4040578,10607,HI,SXM,61698,1029339,AMAZON,sea,intransit,2025-02-02,2025-02-16,
4040579,31800,AR,SXM,59291,1093064,DHL,air,intransit,2025-02-03,2025-03-07,
4040580,25256,NC,SXM,71172,1245589,DHL,air,intransit,2025-01-23,2025-02-17,
4040581,14511,MT,GUY,86419,822010,UPS,sea,delivered,2025-03-25,2025-03-26,2025-04-03
4040582,21182,WA,DOM,41739,1627340,AMAZON,air,intransit,2025-03-29,,
4040583,12100,AR,DOM,97416,1713960,UPS,air,delivered,2025-03-12,2025-03-26,2025-03-28
4040584,13984,WA,GUY,85640,1014027,DHL,air,intransit,2025-02-18,2025-03-03,
4040585,12256,UT,DOM,84832,311768,USPS,air,delivered,2025-03-08,2025-03-09,2025-04-03
4040586,22723,NC,GUY,55083,159179,FEDEX,sea,received,2025-01-12,,
4040587,12851,CA,SLU,77360,1611370,DHL,sea,intransit,2025-01-29,2025-03-12,
4040588,18589,CA,SXM,64238,1612570,FEDEX,air,intransit,2025-01-30,2025-03-22,
4040589,27613,MT,BIM,5148,467832,UPS,sea,received,2025-02-08,,
4040590,29375,NC,SVG,81670,1485751,AMAZON,air,delivered,2025-02-15,2025-03-23,2025-03-28
4040591,11740,NH,ANU,97941,1804642,FEDEX,sea,received,2025-02-13,,
4040592,17073,NH,GUY,62415,1063910,DHL,air,delivered,2025-03-25,2025-03-26,2025-03-27
4040593,32856,CO,GRD,69973,372471,DHL,air,delivered,2025-03-20,2025-03-22,2025-04-03
4040594,15996,NY,GRD,15374,515184,USPS,sea,received,2025-03-12,,
4040595,29653,IL,GUY,99754,1808951,USPS,air,intransit,2025-03-05,2025-03-06,
4040596,17922,NC,GRD,35479,246860,DHL,sea,received,2025-03-11,,
4040597,13001,NC,GUY,61685,1609560,FEDEX,sea,delivered,2025-03-22,2025-03-27,2025-03-31
4040598,30273,NJ,SVG,98507,665652,FEDEX,air,received,2025-02-27,,
4040599,30090,MD,BIM,54222,198264,USPS,sea,intransit,2025-03-06,2025-03-26,
4040600,21127,NJ,SXM,39569,1378077,DHL,sea,intransit,2025-01-26,2025-02-17,
4040601,31642,OR,DOM,81354,337466,AMAZON,air,received,2025-01-24,,
4040602,31135,MT,ANU,9796,310181,FEDEX,air,intransit,2025-02-09,2025-03-11,
4040603,34312,UT,BIM,72296,309003,FEDEX,air,delivered,2025-03-02,2025-03-21,2025-03-27
4040604,17952,MN,GUY,65637,319712,DHL,sea,intransit,2025-02-20,2025-02-24,
4040605,17196,MT,SLU,88233,76970,UPS,sea,received,2025-03-22,,
4040606,18669,OR,SXM,70976,1289456,DHL,air,intransit,2025-03-12,2025-03-24,
4040607,17647,ID,ANU,50691,896059,DHL,sea,received,2025-03-03,,
4040608,27275,AK,GRD,81465,998445,DHL,air,delivered,2025-02-17,2025-03-28,2025-04-03
4040609,18466,MA,GRD,28381,1855520,USPS,air,intransit,2025-02-14,2025-03-21,
4040610,29729,MN,FSXM,71271,84404,AMAZON,air,delivered,2025-02-06,2025-02-15,2025-03-05
4040611,10787,FL,GUY,32845,293306,FEDEX,air,delivered,2025-02-21,2025-02-25,2025-03-10
4040612,22107,AZ,GRD,33373,873857,FEDEX,sea,delivered,2025-01-17,2025-03-11,2025-03-19
4040613,10162,CT,SKN,78103,1242578,UPS,sea,received,2025-02-12,,
4040614,23393,CT,SVG,12175,1254852,AMAZON,sea,received,2025-03-31,,
4040615,32128,CT,GRD,58749,939763,FEDEX,sea,intransit,2025-02-27,2025-03-11,
4040616,17836,SD,GUY,38611,1554416,FEDEX,sea,delivered,2025-01-19,2025-01-26,2025-03-31
4040617,30385,SC,GUY,96616,1935382,AMAZON,air,received,2025-02-20,,
4040618,19348,TN,GRD,92029,1181026,DHL,sea,delivered,2025-01-24,2025-03-12,2025-04-02
4040619,14738,RI,SLU,61633,559703,USPS,air,received,2025-03-22,,
4040620,22344,MD,FSXM,74888,640894,FEDEX,air,received,2025-03-13,,
4040621,14061,NY,FSXM,98512,1698398,DHL,air,delivered,2025-03-22,2025-03-27,2025-03-29
4040622,13827,NV,SLU,26345,1763943,AMAZON,sea,received,2025-01-16,,
4040623,10928,MA,SXM,74867,953557,DHL,air,received,2025-03-09,,
4040624,18952,SD,SKN,55675,1676836,USPS,air,delivered,2025-02-03,2025-03-10,2025-03-15
4040625,19667,TX,GRD,57958,121462,UPS,sea,received,2025-04-03,,
4040626,22096,OR,SLU,72281,1028769,FEDEX,air,received,2025-01-16,,
4040627,10574,MT,SLU,31847,419151,DHL,air,received,2025-01-29,,
4040628,21113,SC,SKN,22594,850397,FEDEX,sea,delivered,2025-03-10,2025-03-27,2025-04-01
4040629,19977,UT,SKN,65033,340390,DHL,sea,delivered,2025-03-11,2025-03-26,2025-03-27
4040630,27236,MS,BIM,8690,821065,FEDEX,air,delivered,2025-02-04,2025-03-08,2025-03-12
4040631,10534,KY,GRD,45540,1858681,USPS,sea,intransit,2025-03-15,2025-03-25,
4040632,25401,AK,SKN,82168,315159,USPS,sea,intransit,2025-03-04,2025-03-24,
4040633,22435,HI,SKN,50399,1948452,FEDEX,air,intransit,2025-01-24,2025-03-16,
4040634,34757,VA,BIM,85143,1727876,UPS,air,delivered,2025-01-06,2025-03-10,2025-03-22
4040635,14552,KS,GUY,73763,319925,DHL,sea,delivered,2025-03-17,2025-03-26,2025-04-01
4040636,23258,WA,ANU,59374,1107631,UPS,sea,intransit,2025-01-07,2025-01-30,
4040637,34459,KY,FSXM,17869,588630,USPS,sea,delivered,2025-03-17,2025-03-27,2025-04-01
4040638,25500,CO,ANU,19897,1334878,UPS,air,intransit,2025-02-07,2025-03-07,
